Package Name,Reviewer Name,Review,Rating
exodusmovement.exodus,Ellen Stubenhaus,Seems good. Easy to use. Not sure how safe it is,4
exodusmovement.exodus,SAMUEL DAFETA,I love the app,5
exodusmovement.exodus,Mike,"Its alright, simple to use, private cryptowallet",4
exodusmovement.exodus,Adam Wren,"Exodus wallet is my favorite non-custodial wallet. One thing I've wished they would do is come out with a proprietary hardware wallet! The hot wallet is so good and the cold would be too. Just thinking of the features it'd have excites me! One thing I wish they would change is their requirements for swapping. It's so annoying when you're trying to swap, but you have to have $300 to swap. What about the $20 or $30 in a random coin you get sometimes? In this day and age, there should be no limit.",3
exodusmovement.exodus,Aadi,Nice,5
exodusmovement.exodus,Bryle Simon Amaya,Great,5
exodusmovement.exodus,Taurai Zuzeya,My best wallet. Very secure.,5
exodusmovement.exodus,Debbie Hendricks,trying so hard to set up my account and buy but the app keeps telling me it can't read my id or the pic is not good enough. I have worked on this for 2 hours and I am beyond frustrated.,1
exodusmovement.exodus,T Bar,My experience with the Exodus Wallet is one of best crypto currency wallets l have had the experience of using. The wallets user guidance is straight forward ; therefore no tricky misdirection about what reaction is about to take place. Unlike what I experienced with the BRD to Coinbase Wallet Integration tout.,5
exodusmovement.exodus,Immanuel Asogwa,Cool,5
exodusmovement.exodus,Keith Mason,"It pretty awesome, better than trust wallet",4
exodusmovement.exodus,Wait What?,Decent,3
exodusmovement.exodus,Smail Expres,Nice,5
exodusmovement.exodus,Patel Bhargav,Best,5
exodusmovement.exodus,Ozcan Islek,"That's a SCAM, GO BACK! You will not be able to even transfer your money once you're in their wallet",1
exodusmovement.exodus,Just Clip That,easy AND BEAUTFUL INTERFACE,5
exodusmovement.exodus,Ift Am,Very nice,5
exodusmovement.exodus,amir sattari,Nice,5
exodusmovement.exodus,Doug Davis,It's nearly the perfect hardware/software wallet. Only missing a star because some features are hard to find.,4
exodusmovement.exodus,Nataliya L,Works very fast,5
exodusmovement.exodus,Add Mo,"Currently the wallet is not working with osmosis , my balance doesn't show ???",1
exodusmovement.exodus,Big OLOWO FX (THUG4LYF),Good,5
exodusmovement.exodus,sebastian harford,My account has been staking solana for over 1 year and haven't had any issues,5
exodusmovement.exodus,Shashank Tiwari,Pretty wallet for cyrpto wallet,5
exodusmovement.exodus,Mohammed bin Al Maktoum,Good,5
exodusmovement.exodus,Mahlape Ramokone,It keeps crashing and I want to take my crypto out😡,1
exodusmovement.exodus,Abdollah Ashayeri,I love exodus,5
exodusmovement.exodus,Manoah Fanzing,Extremely easy to use.,5
exodusmovement.exodus,Kevin Davis,"""The only crypto wallet you’ll ever need"" .. unless you are in the UK on Android and Apple of course ... whats the problem please ...",1
exodusmovement.exodus,Dimple,Nice Wallet,5
exodusmovement.exodus,Divine Melvin,I love this wallet this is the best I have ever used Well I don't have much to say but I will say you should try it out it is fast safe and secure 🔐,5
exodusmovement.exodus,Missie Jae,Customer support is AWFUL! .,1
exodusmovement.exodus,Oscar Marquez,Nice,5
exodusmovement.exodus,Chopman Richard,Can exodus be used in France,3
exodusmovement.exodus,Thomas Nayo,Good but I suggest the sell part should be upgrade,5
exodusmovement.exodus,Alberto Defillo,Is so difficult pull my investments out.,3
exodusmovement.exodus,Sequoia Viareggio,"Great app, and easy to use; the only downside is the minimum amount for converting (""swap"") between cryptos is relatively high (around 300$)",4
exodusmovement.exodus,Billy Elson,"Just love everything,💯",5
exodusmovement.exodus,Jay Lorenz,Love it. Awesome interface.,5
exodusmovement.exodus,Macauley Mooney,good,5
exodusmovement.exodus,NTP400 BILLY,Exodus is the best wallet,5
exodusmovement.exodus,David Beehner,"Need more blockchains. Need to be able to stake using different dex. Perhaps a new wallet setup. Long term and short term for capital gains. Also a feature that allows for you to transfer to another wallet to stake on a dex, leaving your primary wallet not vulnerable to the dex it stakes to. Alot to unpack.",5
exodusmovement.exodus,kyron bonner,Great,5
exodusmovement.exodus,Justin Ciminero,"Great app. Regarding the NFTs, its great you can organize the NFTs by crypto, however they should go a step further and allow folder creation within the crypto category. As a nft creator, This would allow for my NFTs to be grouped by my collection.",4
exodusmovement.exodus,Divyam Mishra,"worst app ever swap limit is very low, transferring problem, lagging and not working. My crypto is stuck in this app. Never use this app.",1
exodusmovement.exodus,Yasiru Dilshan,Good,5
exodusmovement.exodus,MR Fayzoon,It's good at everything except it sometimes crash,4
exodusmovement.exodus,Joao Costa,Top app for crypto wallet,5
exodusmovement.exodus,EZUZU JERRY,I love it,5
exodusmovement.exodus,Jonathan Mays,Exedus put me in the driver seat; it's my private crypto bank. I don't worry about my funds getting flagged for authentication...days and weeks on end. I'm greatful for this platform!,5
exodusmovement.exodus,Kyle Lovell,"I have proof and am posting an exposè on YouTube and X about how they will increase the transaction rate when you go to withdrawal all your crypto from your wallets so that you lose that you lost 20% plus the current market rate, but if you send any crypto to said wallet to increase your withdrawal the transaction rate to the transaction of crypto will be increase by 10% every time you deposit.This is very suspicious and unacceptable.",2
exodusmovement.exodus,Soumojit Das,👌,5
exodusmovement.exodus,Jane Ani,The app keeps on closing it's annoying I think you guys should test the app with popular phones before updating it,1
exodusmovement.exodus,Tim T,great app,5
exodusmovement.exodus,Ebose Nosa,It good app,4
exodusmovement.exodus,Diamond Miracle,Pretty good but the fees you guys charge is really high,5
exodusmovement.exodus,DON GADAFI,Fantastic wallet,5
exodusmovement.exodus,Diego Martinez,It's pretty good,3
exodusmovement.exodus,LUCA TRES,Fantastic,5
exodusmovement.exodus,cliff neusu,I love this app .... Worth my 5 stars,5
exodusmovement.exodus,Xavage Rapheal,It's a great app actually I really love everything about the app,4
exodusmovement.exodus,Mamoun Kaltrawi,Better than trust wallet by far😊,4
exodusmovement.exodus,kemseon Hwan davey,It As been the best so far,5
exodusmovement.exodus,Nico Gabo,"If it would beat metamask by being able to add othet coins as well, i would give it 5 stars",3
exodusmovement.exodus,Svh 88,Great app simple to use,5
exodusmovement.exodus,Bitcoin Treasure,"I can see positive comments, but look a like all fake comments, when I try to send zec to any platform sending failed, contacted customer support but he is asking transaction id lolz I'm tell him sending failed cant able to transfer , still asking for transaction id ? 🙄 guys plz save ur crypto look like my crypto is gone 🥲 dnt use this wallet . Edited : what is the use this wallet when u can't send crypto to anyone ..",1
exodusmovement.exodus,Rusty Splice,network fee always very light grey or hidden WHY? always higher moves on BTC than other wallets. app is great other than that. upside: BTC lightening to Bitfinex and others.,3
exodusmovement.exodus,Ian Chege,Easy to use. Runs smoothly,5
exodusmovement.exodus,Curti Kjosness,Love the aesthetics of it but often goes down when I need it most. Pretty worried aboot having to use in crashes -- highly volatile and voluminous times,4
exodusmovement.exodus,Manbir Singh,What did you guys do to the portfolio chart that used to show up when we tapped on the total portfolio balance? This makes me so pissed and makes me wanna change my wallet real quick :(,3
exodusmovement.exodus,Matthew Esterline,New phone & number. **see original post below** EDIT: this app & team deserve 5 stars at the least! If it were possible to give more than 5 stars I'd easily rate more than the maximum 5 stars available! Good luck u guys & keep up the good work!,5
exodusmovement.exodus,Mukesh Thakur,Froud app. Every time ask to deposit.For swap for send crypto,1
exodusmovement.exodus,Cody Toe,Yay,5
exodusmovement.exodus,JP Simoes,Great. I love it,5
exodusmovement.exodus,Gbolahan Lateef,"I can't verify my account,been days now ... I'm getting tired of this,guess I need to switch to another",1
exodusmovement.exodus,Desmond Katene,Excellent,5
exodusmovement.exodus,Valentino Figueroa,"So far so good! Better than Coinbase wallet, and Metamask, cheaper too.",5
exodusmovement.exodus,Jay Gramaje,Secure and easy to use,5
exodusmovement.exodus,Shaun,"Great wallet. Easy to use with good staking on some coins. - Update. As of December 2023, staking is no longer available in the UK.",4
exodusmovement.exodus,killlz01,Great app!!!!,5
exodusmovement.exodus,Jacques Scherman,"Be careful you money will disappear some day.. I have been using this app for more than a year, staking SOL. Monday everything was sent to an unknown address.. STILL NOTHING DONE OR SUPPORT",1
exodusmovement.exodus,Alessandro Osemeilu,Wonderful,2
exodusmovement.exodus,Kyle Schoonbee,Great wallet with diverse currencies. I own my private keys which is important.,5
exodusmovement.exodus,Nenad Gurdulic,I love it. Simple to use. UI is great.,4
exodusmovement.exodus,molla bahreini,Easy to use,5
exodusmovement.exodus,David Gilmour,Perfect,5
exodusmovement.exodus,Berry Nice,Exodus is the best app for your crypto trade,5
exodusmovement.exodus,OMOTOSHO “TOPMAN” TOPE,"When I started using. Exodus, it was cool until I updated the app on mobile it has become useless to me by not showing my bitcon activity what is going on dev",2
exodusmovement.exodus,paris paris,Its mind blowing,5
exodusmovement.exodus,trilli Pounds,Cool wallet,5
exodusmovement.exodus,Diego Rivero,"Best wallet, easy to use, secure and with great customer service support. Lots of currencies available!",5
exodusmovement.exodus,Victor Zadeh,User friendly with many cool futures,5
exodusmovement.exodus,Great Nation,save and Secure,4
exodusmovement.exodus,Vincent Shady,Best crypto app,5
exodusmovement.exodus,Ebitimi Zikiye,I just love the interface plus I want you to show me love.,5
exodusmovement.exodus,Nick hester,Thanks for the good prices for sending etc,5
exodusmovement.exodus,Junaid Rajput,"easy to use and powerful app, and the UI is very intuitive. I tried all the wallets and found this to be the best.",5
exodusmovement.exodus,Craigus McVegas,"Working again, thanks",5
exodusmovement.exodus,Mart Kri,Great wallet! 👍,5
exodusmovement.exodus,K N,Love the app. Quick customer support!!,5
exodusmovement.exodus,Ini Umoren,Nice App!,5
exodusmovement.exodus,ALEX BHUYAN,Good wallet save money,5
exodusmovement.exodus,ryan mortazavi,Best digital asset wallet/exchange hands down,5
exodusmovement.exodus,Matthew Esterline,"It's one of the best crypto wallets I've ever utilized or come across. I generally always like to utilize 2 separate crypto wallets as a method to offset some functions that either one or the other may not possess. I'd highly recommend this wallet to anyone, both new and / or seasoned Crypto investors! My 2nd option is a toss-up between 'Phantom' or 'Soulflare' wallets.",4
exodusmovement.exodus,Bobby Allen Bair,Trying to help family out of the way to make a dollar on crypto products available HELLO to the other side of the market and I'm taking donations money or knowledge thanks,4
exodusmovement.exodus,Okafor Wisdom,This is my first time of using this wallet and I haven't received my coin since 24hours now pls what's the problem..?,1
exodusmovement.exodus,Kaydee Queen,Nice place to store your crypto,5
exodusmovement.exodus,Lord Basty,so far so good but is it possible to generate more than one (1) address for a coin like Zcash?,4
exodusmovement.exodus,Arthur Martinez,"So far enjoying the app, 3 stars because some trading has been unavailable at times.",3
exodusmovement.exodus,George Gayden,Love it,5
exodusmovement.exodus,Dustin Becker,Stole my 💰,1
exodusmovement.exodus,Kate Jackson,It's really nice application to use ❤️,5
exodusmovement.exodus,Jacqueline Mcdonald,Doesn't update,1
exodusmovement.exodus,Dominic Lacerenza,"Probably the prettiest wallet interface on the market with the best support team out there (Ledger support is a joke if you've ever tried). Exodus has a bridge with trezor, which increases security on this hot wallet. Plus, the amount of blockchains it supports is incredible along with staking and swapping built right into the platform itself. I have numerous wallets, and for hot wallets, this and the coinbase wallet rank among the best out there for basics and web3 access.",5
exodusmovement.exodus,Taylor H,I'm a crypto newbie who only uses it for the occasional purchase and exodus is by far the easiest software wallet I've found so far. no heckling you to sign up for anything and it lets me make secure backups on my pc.,5
exodusmovement.exodus,Hussein Mustafa,Beautiful app,5
exodusmovement.exodus,E C,"Please bring back and fix the history line graph of our portfolio value over time. I noticed it glitching and not graphing properly on the 1 month and longer time frames. Now with the new version, it seems as though clicking on my portfolio value number, it only shows a percentage breakdown of my portfolio.",3
exodusmovement.exodus,Jose Enrique Zambrano,Prices went up....I need to look for another wallet that is as good as this one....and after the past 2 updates it's laggt and its taking forever to receive or send,2
exodusmovement.exodus,Pedro Valencia,Very good,5
exodusmovement.exodus,Ernest Misiunas,Best,5
exodusmovement.exodus,Mike Stanley,Keen af,5
exodusmovement.exodus,Richard Luebke,Five ⭐⭐⭐⭐⭐So I would like to briefly explain a situation I ran into. I sent some BTC to my cashapp and due to the wallets capabilities I was able to set my own expense for doing so. Obviously we all have seen BTC exploding recently which has caused my transaction to get passed by for others which are paying higher fees than what I set mine to. I emailed customer service about the transaction and they actually sent me some additional BTC so I could accelerate my transaction! Simply amazing!,5
exodusmovement.exodus,Gehad Dairawan,One of the Best and easy to use apps,5
exodusmovement.exodus,Jorge Rosales Salas,La mejor wallet para cryptomonedas.,5
exodusmovement.exodus,Mmiri Ego,Iove exodus company,5
exodusmovement.exodus,Bert Bert,"Wallet has many good features. Swapping is convenient but very expensive. Can connect to most dApps, accepts a wide variety of coins but has frequent problems to keep connections with dApps. The support team is great though!",4
exodusmovement.exodus,Kevin Hirchert,"THANK YOU, GOD. I LOVE YOU JESUS. THANK YOU.",5
exodusmovement.exodus,Craig Russell-Jones,Easy to use,5
exodusmovement.exodus,Joe Cole,Great,4
exodusmovement.exodus,Tosh Viral Contents,"Easy, fast and save.",5
exodusmovement.exodus,Kenneth Leh,Decent,4
exodusmovement.exodus,Tony & Brooke Yuresko,"Get app, easy to use.",5
exodusmovement.exodus,Robert Fourie,Excellent,5
exodusmovement.exodus,TheSly_Vex,Prwtty good app,5
exodusmovement.exodus,New Acustica,Finest,5
exodusmovement.exodus,Gabriel Sos Limbe,great,5
exodusmovement.exodus,Stanley Toussaint,Love it,5
exodusmovement.exodus,David Lewis,So far so good,5
exodusmovement.exodus,jay patel,Op it's so good app,5
exodusmovement.exodus,Teresa Howe,"The app is comprehensive, but at the moment will not accept my demographic information. Trying to work it out!",4
exodusmovement.exodus,Kathy Larry,It's the best project I've seen and wanted to try it out and it did work for me and so I'm gonna try again now,5
exodusmovement.exodus,Amir vahdani,ok,5
exodusmovement.exodus,Kamran Rahman'nasab,It could be much better...,4
exodusmovement.exodus,C Dev,Very nice app fast and easy crypto sending,5
exodusmovement.exodus,Keanu Reeves,Nice,2
exodusmovement.exodus,Respect,Worst app,1
exodusmovement.exodus,Ironman,"it's the first app on my phone that are really buggy, laggy and NOT smooth at all on my Galaxy S23!!! something unbelievable o_o Sorry guys but need test this app on most popular phones before updating.",1
exodusmovement.exodus,Kivin Becon,I love it 😍😍,1
exodusmovement.exodus,F- Dragon,Very good,5
exodusmovement.exodus,Holden W,best crypto wallet I know,5
exodusmovement.exodus,Antwan Wilson,Phenomenal app and works just as good as desktop application,5
exodusmovement.exodus,Gary Elliott,"App has just updated, the staking tab has vanished?? Where is it??",1
exodusmovement.exodus,Rodney Phenis,Real good,5
exodusmovement.exodus,Btc King,Love it,5
exodusmovement.exodus,Kester Active,Best ever 💯💯 But sometimes failure occur but I still love it ♥️♥️🥰,5
exodusmovement.exodus,David West,Perfect,5
exodusmovement.exodus,Eugene Roots,The worst app that you could ever download keeps crashing 🤬🤬🤬😡😡😡🤬🤬😡😡😡😡🤬🤬😡😡🤬🤬😡😡🤬🤬😡😡😡😡😡,1
exodusmovement.exodus,Olaiwola Bolaji,Amazing,5
exodusmovement.exodus,Willie Vermeulen,Sweet,5
exodusmovement.exodus,matt turnquist,Has worked well for me,5
exodusmovement.exodus,Mannat Singhj,Very good,5
exodusmovement.exodus,Joshua Klein (Josh),Someone is hacking my accounts,1
exodusmovement.exodus,Chas Valenza,Good experience. Wish it had 2 factor signing.,4
exodusmovement.exodus,vivek rana,Best,5
exodusmovement.exodus,Vinay Vinay,Nice,5
exodusmovement.exodus,Corrinne Melfor-Gonet,Mt husband use it so I do too,5
exodusmovement.exodus,Vega Gamers,Best,5
exodusmovement.exodus,Mazoro Wire,Greatest of all ☺️,5
exodusmovement.exodus,M Sanuel,👍,5
exodusmovement.exodus,Subir Paul,Good,4
exodusmovement.exodus,John B,"Having access to all of your private keys and full control over your crypto is paramount in this game. Exodus covers basically every major currency and allows incredibly easy swapping, along with some staking options for a few coins. I was even able to use Doge as a base swap currency into other cryptos which was pretty impressive. The only reason that I'm not giving it five stars is because a lot of the fees are not transparent until after you've gone into the transfer.",4
exodusmovement.exodus,chinonso peter,Very easy to operate... Can I find my naira acct through Exodus wallet?,5
exodusmovement.exodus,L DL,I love it very much.,5
exodusmovement.exodus,Antony Tabet,Soo good I need you to tip me some $ plz 🙏,5
exodusmovement.exodus,Finanzas Canada,Recommended,5
exodusmovement.exodus,Emmanuel,This is the best platform 🙌,5
exodusmovement.exodus,Captain Kirk,Awesome wallet easy to use love it,5
exodusmovement.exodus,wilmer “wilc5589” cortez,Great,4
exodusmovement.exodus,David Onengiyoforie,"Good app,lag sometimes but secure 💯💯",5
exodusmovement.exodus,My Name Is AMIRHOSEIN (Zero),Good 👍,5
exodusmovement.exodus,Kai,"I like it. I might have given a higher rating but havebonly used it for a couple of days. It had everything i need , is well layed out and functional. Edit: developers are obviously very responsive as well. Another bonus.",4
exodusmovement.exodus,Maggie Anton,Straightforward,4
exodusmovement.exodus,Bellamy Baker,"Still waiting for my XMR to arrive, it's been days and the wallet is still syncing. Isn't there an agressive mode for syncing with the blockchain or something?",1
exodusmovement.exodus,Brian Agdigos,Include Astar please🙂,5
exodusmovement.exodus,Šimon Vlasatý,good app,5
exodusmovement.exodus,Sergiu Ghenov,Excellent Crypto wallet!!!,5
exodusmovement.exodus,Chiara K,Very trustworthy crypto wallet with excellent staff working behind the scenes who are willing to assist in any way they can. I couldn't rate this crypto wallet highly enough. Customer service is 10/10,5
exodusmovement.exodus,mack Allen Ebert,Excelente,5
exodusmovement.exodus,Ritesh Sahoo,Good but fees,5
exodusmovement.exodus,Kumbirai Karuwo,Easy to use. Love it,5
exodusmovement.exodus,Jared Leto,Decent crypto wallet,4
exodusmovement.exodus,Fortnite Gamer,Pretty good ngl,5
exodusmovement.exodus,Clayton Henry,"The app is easy to use, with nice features, and can integrate with your desktop or Web3 extension. I like keeping my assets off exchanges, and this is one way to keep them safe.",5
exodusmovement.exodus,BIG KEVIN (Big Kevin),Been Great so far,5
exodusmovement.exodus,Zero Nino,I've been using this wallet for year now and so far it's been pretty much awesome. It's one of the best hot wallet.,5
exodusmovement.exodus,El mehdi Ed,Best,5
exodusmovement.exodus,Eduard Lichonin,❤️❤️❤️,5
exodusmovement.exodus,Kevin Charles,So far so good,4
exodusmovement.exodus,Ruth Fidelis,Not yet,1
exodusmovement.exodus,C Love,I like it. I would certainly recommend it.,4
exodusmovement.exodus,Logan Osinachi,This app is good,1
exodusmovement.exodus,Jesús Arica,very nice and quick app for your bitcoin needs!! 👍,5
exodusmovement.exodus,Abenzer,"Very user friendly, I wanna someday grow into creating apps like this. also works amazing no real flaws I've noticed",5
exodusmovement.exodus,Dane Amorosi,"This is how a multi chain wallet should be. Setting the bar. Thank you for providing feedom, functionality and privacy to all!",5
exodusmovement.exodus,buzzkillean,"Easy, simple.....",5
exodusmovement.exodus,Andrew Lawrence,The rewards tab is amazing thank you for this opportunity,5
exodusmovement.exodus,لا يقهر,Cool,5
exodusmovement.exodus,Emmanuel Ogah,Fast and legit app,5
exodusmovement.exodus,Neven,"Stakeing is awesome, cool apk, good wallet, a lot of options, good jobs developer's crew, nice job !",4
exodusmovement.exodus,Williams Anato,Excelente!,5
exodusmovement.exodus,Solo Pierre,Fantastic,5
exodusmovement.exodus,Angelo Dangelo,Very good,5
exodusmovement.exodus,kurt car,Horrendously unsecured,1
exodusmovement.exodus,Isreal,"Very good, but gas fee is very high, not supposed to be so.",5
exodusmovement.exodus,Ishaan Shah,"Absolutely love it. Clean UI, easy to use, and secure. Also love that it works on Linux, as many apps are not which makes it hard for the average geek. My phone and PC stay synced which is great. Thanks for this great app!",5
exodusmovement.exodus,Nikolay Levkovsky,I have never encountered a single major issue with this app since I first installed it in early 2022. Occasional visual bugs on mobile (lagging colors) is the only downside to Exodus. I have it on all my devices and it works almost flawlessly. The recent addition of the ability to receive notifications when the price of one of your featured assets changes by 5%/10% (customizable) just made this wallet even better. Spanish & other languages are included too!,5
exodusmovement.exodus,Radhika Malhotra,Loves this app,5
exodusmovement.exodus,Tazo Ghviniashvili,What I love about this app is that it doesn't ask unecessary personal information. Transactions are smooth! 10/10,5
exodusmovement.exodus,Mathew Agbo,"It's a nice app, and pretty easy to use",3
exodusmovement.exodus,Ubah Basil,Bes best bestest 🤩💪👏,5
exodusmovement.exodus,Tafadzwa Pikira,Works perfectly for me,5
exodusmovement.exodus,Valerie Hogan,"Trustworthy, friendly and helpful customer support. Great app, it's made easy for people new to crypto. Reliable transfers",5
exodusmovement.exodus,cw whit DFWBAM,Great app,5
exodusmovement.exodus,Sev,money,5
exodusmovement.exodus,Kaws one,Best wallet out there. Had it for years,5
exodusmovement.exodus,John 123,It's ok,5
exodusmovement.exodus,I am a money Magnet,very Smooth to work with .,5
exodusmovement.exodus,Johny Dover,Excellent wallet,4
exodusmovement.exodus,Manoj R,Delete it from playstore,1
exodusmovement.exodus,SGESx Déàdpøøl,I have sent BTC to a account which is still showing sending from past 7 hours. Tried to contact the support they said they will reply us back soon. No reply from them as well,1
exodusmovement.exodus,Ghiuri Simionescu,"One of the best and most secured, decentralized crypto wallet. It has a large gama of various tokens, NFT, dAAps and so one. It may be a fraction higher in fees than other platforms but it does worth it. I do recommend (please make sure you are keeping your 12 secret phrase very intimate and secret ) and you'll be just fine. Ghiuri",5
exodusmovement.exodus,ASH,when your going to support ICP,3
exodusmovement.exodus,Global Trade,I've been trying to recover back my money from exdous crypto wallet since April 4th 2023-04-01 01,5
exodusmovement.exodus,admin miner,Wonder full,5
exodusmovement.exodus,Aidan Newton,Keeps changing currency on me.,3
exodusmovement.exodus,Psymon Peers,"Nice app over all but, the atom chart display is all wrong in value, I know it's a known issue but it's been know about for a long time now..",4
exodusmovement.exodus,Memphis Prime,Good reliability and trust worthy,5
exodusmovement.exodus,Udeze Chidera,This is the best wallet I have ever used it's really good and easy,1
exodusmovement.exodus,tarek aboali,Good app,5
exodusmovement.exodus,lop jana,Love it but is sometimes laggy,5
exodusmovement.exodus,Lynn Dale,Juice,5
exodusmovement.exodus,Mr B,Goood wallet for me it's preferred than others,5
exodusmovement.exodus,Makka Maitrie,First time try to deal with bitcoin crypto currentcy and i wish to make it a fortune out of it May God be my Gaurdian,3
exodusmovement.exodus,Trevor Felix,100% legitimate with fast and reliable customer service!,5
exodusmovement.exodus,Matthew Saam,Awesome,5
exodusmovement.exodus,Real IzzyExclusive (RealIzzyExclusive),"Great wallet! User friendly, ready high yield staking! Great name! 😁",5
exodusmovement.exodus,Dwayne Johnson,The Most Convenient Wallet Excellent!!,5
exodusmovement.exodus,paul bryan,Great app,5
exodusmovement.exodus,Thi Han Soe,My Cryptos have stolen. Security is weak.,1
exodusmovement.exodus,bivash kapali,Good,5
exodusmovement.exodus,Anime4TheWorld Studios,Love it 💎,5
exodusmovement.exodus,Real Presha,Quicc transactions quicc swapping and anonymous 10/10,5
exodusmovement.exodus,Abstragento 008,Works,4
exodusmovement.exodus,Gabu,Best crypto wallet and most simple one out there,5
exodusmovement.exodus,Butch Romero,Edit: No Framerate drops in OneUI 6.0. Transactions being duplicated and very low frame rate on S23 Ultra.,5
exodusmovement.exodus,Khalid Achwaq,Is there any way for me to import an 18 words seed phrase ❓,5
exodusmovement.exodus,Piyush vispute,Best,5
exodusmovement.exodus,Frank Torre,So far very easy to use been enjoying using the app.,5
exodusmovement.exodus,Antonio Morgan,Great,5
exodusmovement.exodus,Vassily K.,"Version 23.10.11 of Exodus unexpectedly stopped functioning on the Android smartphone. There were no any warnings in advance, as well as no explanations why Exodus failed to open. After deleting the app, I was unable to restore the account. However, after the incident, the Support team was really attentive to my situation, explained the necessity of data backup, and finally proposed an alternative solution.",4
exodusmovement.exodus,Stanley Okeke,Good,5
exodusmovement.exodus,SuperDiego Dussan,So far so good 👍,5
exodusmovement.exodus,SwipeSwish,Been very good for me no problems,5
exodusmovement.exodus,Ifeoma Clara,Not upgrading,1
exodusmovement.exodus,Chimaobi Ubah,Very nice wallet,5
exodusmovement.exodus,Eric Simms,Great option to connect to robinhood and posse your crypto assets!!,5
exodusmovement.exodus,Alan Luna,Great crypto app 👍,5
exodusmovement.exodus,Jacqui Morrice,A great app.,5
exodusmovement.exodus,Todd,I have used this wallet for a few years now. It has great staking yields on Solana and can hold tons of other assets. It as a beautiful user interface for both Android and Windows desktop. This is a perfect app and is highly recommended,5
exodusmovement.exodus,Zombina Alban,No problems from the start. Easy platform to navigate,5
exodusmovement.exodus,MAYOR ANTHONY,Cool app,5
exodusmovement.exodus,Arash roshanzamir,Great crypto wallet 👌,5
exodusmovement.exodus,Lëinad Pookellev,Fastest wallet. Its great.,5
exodusmovement.exodus,Ragni Gupta,It's very good platform for trading,5
exodusmovement.exodus,Arthur Henry,Self-explanatory and fast. Just what I need.,5
exodusmovement.exodus,Benjamin Mofiyinfoluwa Bamisile,It's pretty cool. Just don't like how it's lags so much Makes the phone so hot Imagine a redmi note 10 of latest miui version 15 and the phone keeps dragging like a TECNO POP 2 power... That's pretty bad,3
exodusmovement.exodus,Keiz7en lOL,"Nice app, But it's eunning slow when its launch",4
exodusmovement.exodus,ZELJKO TRIPKOVIC,Very good app,5
exodusmovement.exodus,Chima Samson,Nice,5
exodusmovement.exodus,ash mobes,"Really like this app and the layout is great however, since updating the app on Android ive completely lost all of my transaction history including pending transactions. I've tried refreshing the wallet but no luck.",3
exodusmovement.exodus,Elvis Scott,Great app,5
exodusmovement.exodus,Samuel Ikeze,Great,4
exodusmovement.exodus,Prince Op,Ak dam jakash,5
exodusmovement.exodus,Mr Alex,"Перестало открываться приложение, появляется только первоначальная статичная картинка с логотипом и не пропадает несколько минут пока не закроешь. Интернет хороший. С впн и без впн не открывается уже 2 дня. Прошёл месяц. Так же не открывается приложение никак. Все обновления установлены.",1
exodusmovement.exodus,James,Best. But conversion fees hectic,5
exodusmovement.exodus,Health Saver,"For some reason the Bitcoin purchase I made in this app through Ramp is still in progress for the past four days now. I've never experienced such time wasted before trying to purchase Bitcoins with other apps. So please, I urge the admins to retify this issues and make purchase experience swift for your users.",1
exodusmovement.exodus,Yashmika Sampath,Nice and simple,4
exodusmovement.exodus,Sunday Zwalde Fotnen,Nice app for trading crypto currencies,5
exodusmovement.exodus,Blake,usually fine but this latest update is a no brainer huge downgrade in the apps performance. LAGS now crashed can't complete tx after last update,2
exodusmovement.exodus,Arnau Puig Rius,Useful,5
exodusmovement.exodus,Craximus Chang,Having login error. Not able to access my wallet after login. Update settle the issue,5
exodusmovement.exodus,Nwenendah Valentine,good,3
exodusmovement.exodus,Andrew Burge,Easy to use,5
exodusmovement.exodus,Ojo Daniel,Ok,5
exodusmovement.exodus,Jason Hollis,Excellent app. Easy to use and so many tools to help you navigate just about any crypto desire you have.,5
exodusmovement.exodus,Lance Vigil,"Review edit: My issue with the app is solely regarding lag and unresponsiveness. Using a Galaxy S21 Ultra I experience delays in the menu, taking longer than expected for the gui to catch up with my inputs. Still, the app is usable it just takes a bit of patience. Upon leaving my original review (a single star with more disdain regarding the app) I was directed to customer support, who frankly, deserve the highest praise. So I've edited to 3 stars. If the lag is fixed I'd happily give 5.",3
exodusmovement.exodus,Sean Meehan,"Been using this for years and I'm done with the bs of exodus now, if you want insane swap fees and to have your balance locked from you for hours and hours with literally no reason then use this",1
exodusmovement.exodus,Jovaughn Warren,The best,5
exodusmovement.exodus,Sidney Bunu,Great wallet,5
exodusmovement.exodus,Andisani Mudau,I love the UI. Makes me want to spend all my salary in the app haha.,5
exodusmovement.exodus,Shawn Bell,Great experience,5
exodusmovement.exodus,Life changing Outreach,It's Very easy and good luck 👍,5
exodusmovement.exodus,Ivan Vias,There is a minimum on how much of a certain token u can trade. If this was removed it would be perfect.,4
exodusmovement.exodus,K,We need a light theme for this. Can barely read some of the text during the day,5
exodusmovement.exodus,Sebastian Strauch,"Very nice UI. It makes definitely fun to use this product. I am using the desktop versions on Windows and Debian (Chromebook) and the App on Android. Looking forward to test it with my Trezor as soon as it arrives. The handling of the staking is also very cool, but sadly there are only 8 or 9 coins available for staking. Please add more. I generally like the infos in the overview, like market cap. and so on. But please add much more information to the detail page when clicking on a crypto!",4
